STATE;YEAR;DigitalOcio_hours;M_minutes;M_share;GFR;ASFR_15_19;ASFR_20_24;ASFR_25_29;ASFR_30_34;ASFR_35_39;ASFR_40_44;BirthShare_15_19;BirthShare_20_24;BirthShare_25_29;BirthShare_30_34;BirthShare_35_39;BirthShare_40_44;MeanMaternalAge;FirstBirthRate
Colorado;2020;3.337644019;208.2921315;0.1446473135;51.33;12.22926993;56.32313231;77.69792315;90.39188859;52.07228916;11.76116935;0.03624712616;0.1632506644;0.2686494154;0.319946518;0.1761809258;0.03572535016;29.72939132;21.55511786
Colorado;2021;2.776905272;255.6386883;0.1775268669;52.384;11.44352988;54.17767328;77.97023826;93.40223116;55.47007855;12.19633067;0.03281170321;0.1545926823;0.2616809026;0.3280851606;0.1855717746;0.03725777664;29.9423863;22.05270865
Colorado;2022;3.068857139;248.0329162;0.1722450807;51.201;10.98340979;52.26501905;76.88598067;91.11863142;54.52439486;12.05249622;0.03222590294;0.1528961503;0.2615058052;0.3299295661;0.1854597498;0.03798282572;29.9805219;21.648292
Colorado;2023;2.750772176;227.7100993;0.1581320134;49.749;10.88193186;49.83433743;74.35812249;87.82714467;54.44249243;11.99259237;0.03261756355;0.1499526809;0.2592924975;0.3287047613;0.1901249878;0.03930750906;30.05213124;21.52618735
Colorado;2024;2.398707371;226.6640623;0.1574055988;51.39;11.20596199;50.70922365;76.65853375;90.06797095;57.29247942;12.8245108;0.0321080153;0.1480995864;0.2574728791;0.3263872629;0.1948489815;0.0410832748;30.1485869;21.74655713
Connecticut;2005;2.589050388;180;0.125;58.55;23.32755604;69.16012821;102.1014185;113.4686262;58.67041964;11.3050284;0.06767550402;0.1692248472;0.2374055719;0.2984891498;0.1865466968;0.04065823028;29.46309243;24.4443881
Connecticut;2006;2.644056143;279.8605641;0.1943476139;58.96;23.51180497;69.90773598;104.5668776;113.6437055;58.4562909;11.69678033;0.06902761104;0.1750060024;0.2455702281;0.2871788715;0.1818727491;0.04134453782;29.30252053;24.82687157
Connecticut;2007;2.433398685;300.6147491;0.2087602424;59.15;23.04780164;68.35445427;106.1593654;113.3963636;59.80776358;11.39156773;0.06835979856;0.1745500108;0.2531264307;0.2817763427;0.1827666803;0.03942073685;29.25999976;24.87503332
Connecticut;2008;2.955483885;279.9225153;0.1943906356;57.61;22.59250859;66.74474165;100.0262383;111.646602;56.72140996;11.7072337;0.06923859884;0.1768575755;0.2555299024;0.2841041682;0.1734564683;0.04081328666;29.19188575;24.80423916
Connecticut;2009;3.195157345;295.7543235;0.2053849469;55.72;21.17128832;62.48457763;95.08064361;107.8437042;55.43890545;12.10412624;0.06727094308;0.1765571738;0.2554488173;0.288942258;0.1690941018;0.04268670592;29.23170114;24.21394961
Connecticut;2010;2.999749395;243.4438597;0.1690582359;54.33;18.42145768;58.06735994;89.50184797;109.2694611;56.33928016;11.74216628;0.06054635497;0.1718675116;0.2533947495;0.3036636669;0.1687523297;0.0417753874;29.36263259;23.89240895
Connecticut;2011;3.379659439;239.3292015;0.1662008344;54.1;16.08843862;57.37963908;90.78546613;108.7728219;55.11211761;11.6765304;0.054380014;0.1711085985;0.2623970279;0.3109890702;0.1598557045;0.04126958488;29.37830843;23.1984277
Connecticut;2012;3.091684397;283.2908151;0.1967297327;53.02;15.00826289;54.61316051;88.06712705;106.5399965;56.22672187;11.53668666;0.05188562639;0.1675776636;0.2606092235;0.3160381245;0.1633751751;0.04051418683;29.46834318;22.96094761
Connecticut;2013;2.765338731;294.6492617;0.2046175428;52.45;12.91256281;52.06861756;86.73734636;107.0061711;56.54665575;11.49434598;0.044699268;0.1651590637;0.2600406357;0.3252804142;0.1653260597;0.03949455871;29.61056737;22.27496885
Connecticut;2014;4.088516268;257.9008377;0.179097804;52.82;11.51018489;47.36788114;89.08580355;109.5120614;58.72664281;11.90687605;0.03929273084;0.1533246631;0.2651152495;0.3316361825;0.1716704945;0.0389606796;29.78737998;22.66201624
Connecticut;2015;2.956838355;257.4414684;0.1787787975;52.32;10.14676424;43.67953723;87.91836888;110.7425783;59.19175096;12.05834857;0.03485073998;0.1454688421;0.2635008004;0.3403633913;0.1776517173;0.03816450897;29.96808967;21.66003092
Connecticut;2016;3.12270625;231.4649758;0.1607395665;53.19;9.372705296;40.40200668;88.9387145;112.8828559;61.553818;13.24982603;0.03167433431;0.1342813328;0.2621218458;0.3464101492;0.1856963614;0.03981597658;30.20061592;21.70675498
Connecticut;2017;2.987251381;299.1324252;0.2077308508;52.13;8.798977213;38.47348755;84.49088225;111.8616025;61.90458776;13.08573806;0.03001795946;0.1306194589;0.2561076427;0.3507796687;0.1930214658;0.03945380427;30.31056815;21.32510149
Connecticut;2018;3.120997283;252.6765143;0.1754698016;51.66;8.350660108;37.06591851;81.95381157;108.8671107;62.30762982;13.84886099;0.02854996243;0.1263653702;0.2549268913;0.3486100676;0.1994740796;0.04207362885;30.44792753;20.6671766
Connecticut;2019;3.399661742;247.1282592;0.1716168466;50.9;7.717514994;35.59718168;78.09681576;110.9441885;61.41620446;14.0994041;0.02642836214;0.1218283035;0.2486375623;0.3591854673;0.2001757984;0.0437445063;30.5697467;20.27992173
Connecticut;2020;3.163199401;172.9278806;0.120088806;49.74;7.667031763;36.77603856;73.7934671;107.1175367;60.88892017;13.56944038;0.02646582248;0.1238672508;0.2393626598;0.3581587949;0.2076756887;0.04446978335;30.64990323;20.06137122
Connecticut;2021;3.292129986;179.8400336;0.1248889122;51.845;7.144004532;33.42984544;74.97177405;117.3561191;67.5698999;13.34097894;0.02378338822;0.1095161699;0.2317543415;0.3726533255;0.2203833488;0.0419094261;30.90054111;20.50343744
Connecticut;2022;2.829361726;268.2678036;0.1862970858;51.037;6.618882388;31.51976129;73.45739471;115.0682534;67.39282485;14.77806605;0.02227209454;0.1038322775;0.2279764779;0.3735689327;0.2244538507;0.04789636658;31.08147751;20.49296275
Connecticut;2023;3.665619776;186.5798453;0.129569337;49.269;6.674909358;30.8934228;71.88261371;108.3529422;66.07640872;14.56860457;0.02321999419;0.1054344667;0.2280732345;0.365329846;0.2285963383;0.04934612031;31.10152121;19.99338043
Connecticut;2024;2.820974405;236.916411;0.1645252854;48.684;6.545685874;29.75451893;68.0018546;108.5424063;66.45087429;14.88601708;0.02271538953;0.1030906873;0.217277639;0.3712310463;0.2343577529;0.05132748504;31.23811625;19.53161486
Delaware;2005;2.956666667;230.2;0.1598611111;65.06;40.07983248;101.3077534;110.1776029;103.3689214;44.06969467;7.697317781;0.1055397605;0.2529508055;0.2677694495;0.2360644439;0.1152752649;0.0224002757;27.36854226;26.34529148
Delaware;2006;3.887492605;304.9268667;0.2117547686;66.68;40.57049244;105.4452055;110.6985933;105.1796836;45.93557775;7.426039047;0.1057080683;0.2577000335;0.2720120522;0.2275694677;0.1162537663;0.02075661199;27.26236525;27.91125994
Delaware;2007;2.767196179;339.0654158;0.2354620943;67.54;39.21939532;105.2365207;112.9451477;107.8416149;45.57757209;8.788885533;0.1024542909;0.256876956;0.2755723933;0.2287926207;0.1123373415;0.02396639763;27.30954867;27.45593201
Delaware;2008;3.127504523;221.8838932;0.1540860369;66.94;38.32450352;99.94688973;119.0152339;100.677012;47.33687509;8.118330822;0.1026641215;0.249896257;0.2904805378;0.219686281;0.1153622707;0.02191053199;27.30859366;27.40213128
Delaware;2009;4.316778931;196.1861556;0.1362403858;64.1;33.48511601;93.42109551;115.4633452;98.11043845;44.37072362;8.822971349;0.09389385912;0.2490228437;0.2890645357;0.2322591853;0.1115261009;0.0242334752;27.468536;26.20121374
Delaware;2010;2.232222924;284.8322724;0.1978001891;63.17;30.75659972;86.94681089;115.1786956;99.60043589;46.33632239;8.674498255;0.08602720367;0.2406818583;0.2926161456;0.2421833598;0.1145557322;0.02393570041;27.64234897;26.1573361
Delaware;2011;5.319203552;211.4913279;0.1468689777;62.78;29.08103916;82.1265008;113.844137;98.39760521;48.26054774;8.984639165;0.08013533968;0.2363102128;0.2938295788;0.2487757101;0.1161072033;0.0248419553;27.78104933;25.30229019
Delaware;2012;3.129208394;240.905271;0.1672953271;61.25;25.08239947;77.55760509;108.2505991;101.7574087;48.50465885;9.238934574;0.0692006911;0.2316995544;0.2875329635;0.2685277803;0.1173956534;0.02564335728;28.04644539;24.14287474
Delaware;2013;3.781117468;232.0187928;0.1611241616;60.2;24.39923585;74.78586559;103.4573419;101.6298812;45.60041794;9.415627932;0.06735751295;0.225388601;0.2912657291;0.2769245004;0.1130643967;0.02599925981;28.12207531;23.8193707
Delaware;2014;4.313213931;221.296931;0.1536784243;60.65;20.84884587;72.9567687;103.9811172;104.0698066;47.72329247;10.74383002;0.05629683787;0.211295924;0.3019557668;0.2823067081;0.1195393895;0.02860537379;28.41869448;24.13604562
Delaware;2015;2.889429641;186.7792461;0.1297078098;61.54;18.22661761;74.72146895;101.4766903;107.1237458;53.16878868;9.798004899;0.04853060124;0.2055360834;0.298912555;0.2878583625;0.1343578682;0.02480452952;28.64080839;24.56514339
Delaware;2016;2.495291628;242.1165426;0.1681364879;60.91;19.64484281;71.45284045;99.21217386;106.3872322;51.34863751;10.08124077;0.05325659998;0.1921074267;0.3025486435;0.2916780853;0.1354709053;0.02493833927;28.67965881;23.90931606
Delaware;2017;3.361926866;345.7379653;0.2400958093;60.02;18.51603381;70.04755458;99.99401413;104.2451894;50.76575961;10.2575538;0.05099307159;0.1864203233;0.3086374134;0.2912702079;0.137182448;0.0254965358;28.76192148;22.94354342
Delaware;2018;3.640146281;218.4200512;0.1516805911;58.93;16.6432255;69.39828891;94.55526587;103.262448;51.27513156;10.78633485;0.04692220544;0.1853285498;0.2944675227;0.3021148036;0.1435045317;0.02766238671;28.96063963;22.6679558
Delaware;2019;3.636019166;156.0794577;0.1083885123;58.41;14.84900171;65.28221512;99.49786126;98.11121138;52.04163331;11.1955074;0.04221736237;0.1748597509;0.3052201198;0.2998003233;0.1483312732;0.02957117049;29.1098607;22.76043834
Delaware;2020;4.369595405;207.0765228;0.1438031408;56.81;14.13757568;64.55274172;95.89436236;94.87511675;52.5939874;11.78903826;0.04236633854;0.175641768;0.2887473461;0.3038988612;0.1563404748;0.03300521135;29.26075323;22.01689834
Delaware;2021;5.386684249;144.8690032;0.1006034745;55.985;13.38540518;64.43262908;95.09121932;95.49188775;54.35959493;11.56165662;0.0406232078;0.1760657618;0.2770024852;0.3099789715;0.1631619193;0.03316765437;29.39755926;21.89686934
Delaware;2022;4.571649931;64.21943856;0.04459683234;56.757;14.38227215;63.18559273;97.56825797;95.76934222;56.69781931;13.00802485;0.04321617361;0.1714736159;0.2727441343;0.3065009738;0.1687841973;0.03728090513;29.49259761;22.36941491
Delaware;2023;3.30211068;207.043971;0.1437805354;53.798;13.40377358;57.37512964;90.21883289;95.06940844;53.89929104;13.8189373;0.04269641312;0.1649197038;0.261659775;0.3174343687;0.1710741417;0.04221559765;29.68114146;21.20183524
Delaware;2024;3.253476544;206.2351532;0.1432188564;53.548;13.06427504;55.04078303;93.14368117;94.69609429;52.85166686;14.17910448;0.04153992395;0.1603612167;0.2701520913;0.3115969582;0.1730038023;0.0433460076;29.70739876;20.91163494
District of Columbia;2005;3.84;232.7666667;0.1616435185;55.11;42.06576479;63.45733042;60.63011146;73.90924263;60.74479634;17.84618531;0.1074130106;0.230332829;0.2215078164;0.2344931921;0.1622541604;0.04399899143;28.24105459;24.47666623
District of Columbia;2006;3.020614554;200.3750772;0.1391493591;57.62;48.09358752;62.68419484;64.56630374;78.21295489;60.68108563;18.72309528;0.1178621992;0.2233364795;0.2301793299;0.2327748938;0.1532562529;0.04259084474;28.03785571;26.12472978
District of Columbia;2007;2.678541095;360.9670522;0.250671564;59.05;50.43344988;61.4874223;62.23672125;81.426039;69.9120838;17.23141581;0.119428377;0.2165135534;0.22286492;0.2344334808;0.1695588069;0.03720086197;28.13725303;27.06576559
District of Columbia;2008;2.34985567;198.3009386;0.1377089851;59.27;51.13073037;58.62682538;61.43775149;85.97074983;69.25064599;17.3320455;0.1195496192;0.210950436;0.2258527431;0.2452809361;0.162711116;0.03565514958;28.13671653;27.26927757
District of Columbia;2009;2.32848297;301.2183994;0.209179444;57.04;48.4513378;54.2422901;58.4669926;81.78764422;68.4239785;18.83890811;0.1151832461;0.2047454606;0.227804389;0.2495265679;0.1645315807;0.03820875571;28.28951153;26.92141514
District of Columbia;2010;3.6237775;260.1700438;0.1806736415;56.11;45.50892473;53.74550683;52.68715025;85.14086693;67.4693216;19.60469227;0.1044137022;0.2052042161;0.2191480018;0.2710803689;0.1599692578;0.04018445323;28.50910244;25.75252274
District of Columbia;2011;4.710106601;123.9815429;0.08609829369;55.57;42.7674792;56.84210526;46.94765635;83.15625892;70.26633942;20.95001037;0.09524325496;0.2047892513;0.2045725431;0.2841044534;0.1675154405;0.04377505689;28.8181401;25.64809542
District of Columbia;2012;1.97617459;345.6105093;0.2400072981;55.02;38.91376002;57.79069033;46.60556527;77.2561263;72.65220065;24.35723951;0.08453564177;0.195575505;0.210858181;0.2803248905;0.1767660575;0.05193972427;29.12986748;25.81901543
District of Columbia;2013;2.640007345;401.0154402;0.2784829446;52.93;32.00361736;56.92027184;42.59208482;79.48661452;70.029995;21.5855573;0.06905149051;0.1861246612;0.2020596206;0.3128455285;0.1822222222;0.04769647696;29.48970081;24.48876691
District of Columbia;2014;3.95975883;220.5424362;0.1531544696;53.24;28.92244689;58.71039579;44.2925899;77.69715587;72.0703125;20.18641039;0.05976938538;0.1840685497;0.206389506;0.3103776579;0.1951761346;0.04421876653;29.65940971;25.26947526
District of Columbia;2015;3.247086027;259.3839718;0.1801277582;52.51;25.70680897;55.85531575;43.90979474;75.19967338;73.0662174;21.88690161;0.0525984252;0.1760629921;0.2048293963;0.3093963255;0.2094488189;0.04766404199;29.95060682;24.46172612
District of Columbia;2016;2.205927129;372.2626004;0.2585156947;53.4;24.09891031;54.1551859;46.34216782;76.08133087;72.80300162;21.98280027;0.04696273609;0.162531904;0.2129657989;0.3151607963;0.2159264931;0.04645227157;30.16896325;24.42036318
District of Columbia;2017;2.478641037;304.0475257;0.2111441151;51.02;21.12019878;49.55588326;44.59345815;72.98390982;70.32635104;22.37570368;0.04288867865;0.1518974036;0.2118154105;0.3185115106;0.2251655629;0.04972143383;30.36835331;23.05435388
District of Columbia;2018;2.825886274;322.9638306;0.2242804379;48.41;19.39677587;43.05727235;40.83927407;71.17847491;69.49050823;21.91464821;0.04077839729;0.1370941292;0.1985350388;0.3311468241;0.2405160162;0.0519295944;30.7506893;22.1079964
District of Columbia;2019;2.758735254;253.4761754;0.1760251218;47.37;16.82291667;39.3114351;42.60674157;68.47294101;68.24835326;22.8094944;0.03582122657;0.1240989243;0.210269491;0.3242763669;0.2481978485;0.05733614284;30.97079627;20.48590313
District of Columbia;2020;2.226130414;84.41165529;0.05861920507;45.77;21.20763757;49.56281228;42.02248275;68.14749866;71.99926249;21.90032764;0.03419288879;0.1262069749;0.1978870839;0.3178461888;0.2661592639;0.05770759968;31.16036862;22.36087362
District of Columbia;2021;2.269001916;206.0220335;0.1430708566;48.448;13.67279585;42.26352551;42.75807929;70.90703414;72.52051876;24.3203372;0.03029247911;0.1243036212;0.1896471681;0.3201021356;0.2686861653;0.06696843083;31.39052403;21.8637831
District of Columbia;2022;3.047089305;73.9645407;0.05136426438;44.054;12.45459263;34.89917594;37.13681454;66.28064872;68.18252319;24.13346291;0.02994385527;0.1146600125;0.1840299439;0.3227698066;0.2742358079;0.07436057392;31.5913088;19.78100781
District of Columbia;2023;2.97271807;120.8542687;0.08392657551;42.072;12.23626567;32.94003796;34.40039399;63.30746088;67.71055032;22.44099066;0.03101467773;0.1129546905;0.1783024888;0.3195915763;0.2842373963;0.07389917039;31.64188577;18.49337213
District of Columbia;2024;2.661948212;174.4252666;0.1211286573;39.457;12.26632648;30.83378945;30.36933731;60.31933767;63.66820711;21.81885534;0.03307753374;0.111802064;0.1671077004;0.3238952104;0.2861868219;0.07793066949;31.74950913;17.50416392
Florida;2005;3.090987828;209.59375;0.1455512153;64.11;42.29245063;104.2107573;112.8041825;90.27112263;43.39724383;8.826231834;0.1070318079;0.2612232587;0.2653883174;0.2226953563;0.1167325358;0.02692872382;27.31027581;26.41264121
Florida;2006;3.146207477;283.6065048;0.1969489617;66.17;43.11741785;108.1410366;113.7759673;93.0021682;45.42251171;9.004846064;0.1075233291;0.263183087;0.2695072412;0.2154871886;0.1182146654;0.02608448867;27.25293537;27.53116961
Florida;2007;3.312736212;290.6884285;0.2018669642;66.62;42.96229658;107.7655089;113.069231;94.85456375;45.11900061;9.234015439;0.1077753635;0.2627876541;0.2722551742;0.2147495323;0.1164752469;0.02595702912;27.23890507;27.73027386
Florida;2008;3.365458142;278.6450016;0.1935034733;64.51;39.97117998;101.35871;109.5074456;92.70617281;44.38270857;9.499053156;0.1043921263;0.2586585154;0.2756416927;0.2168574402;0.1175468262;0.02690339924;27.32812331;26.96768191
Florida;2009;3.505601889;257.994686;0.1791629764;61.98;36.60813289;95.03225176;105.6698651;89.24493946;42.9753027;9.504080154;0.09977797916;0.2554055279;0.2799365655;0.2203035795;0.1172405981;0.02733574989;27.41925077;25.73333562
Florida;2010;3.132357307;258.6926982;0.1796477071;60.08;32.29139408;87.83863237;104.1102043;88.90242566;43.12840932;9.78359054;0.08940607851;0.2479082334;0.2838866192;0.2312629129;0.1187796236;0.02875653239;27.64308675;24.76436264
Florida;2011;3.320509673;262.9833761;0.1826273445;59.47;29.66415842;83.24514089;102.019249;89.52693225;44.99074698;10.06404392;0.08047348957;0.2446957985;0.2835251383;0.2399355272;0.1214409571;0.02992908935;27.83058054;24.50806371
Florida;2012;3.352950601;229.6921961;0.1595084695;58.83;28.0758075;79.88103689;101.3594712;89.30530087;45.06469294;10.03547753;0.07505799209;0.2403719022;0.2869302542;0.2463334416;0.1212399249;0.03006648504;27.93831774;24.11879657
Florida;2013;3.406588946;226.7762888;0.1574835339;59.1;24.55409745;78.47005793;101.099396;91.87519597;46.50160191;10.38191396;0.06499515865;0.2347683599;0.2884422017;0.2564427231;0.124525175;0.03082638165;28.16124767;23.87073536
Florida;2014;3.31118136;273.1590185;0.1896937629;59.5;22.51296393;77.74106797;101.4735236;93.86687769;48.60893521;10.34508239;0.05841971392;0.2271741013;0.2922170865;0.2627838708;0.1294113357;0.02999389182;28.34024257;23.74723366
Florida;2015;3.251303804;250.3252117;0.1738369526;59.78;20.76506149;76.03996557;101.2187335;96.22148103;49.52554356;11.06796332;0.05347495528;0.2149060823;0.2970348837;0.2700402504;0.1333273703;0.03121645796;28.53769325;23.75228984
Florida;2016;3.291613912;239.7426988;0.1664879853;59.5;19.18627569;73.75905451;97.25533668;97.18811462;50.39740986;11.45988479;0.04989415042;0.2044924791;0.2956033426;0.2781548747;0.1399977716;0.03185738162;28.74664118;23.40782815
Florida;2017;3.481558373;228.7028501;0.1588214237;58.25;18.21032689;71.40670876;94.60680021;95.70096775;50.55324776;11.53086913;0.04802181342;0.1977424187;0.2959386856;0.2805517934;0.1453929017;0.03235238719;28.87868922;22.8829792
